Cycle	Pathway	k_number	Detail	Elos10_final_pure_reads	Elos12_final_pure_reads	Elos1_final_pure_reads	Elos2_final_pure_reads	Elos3_final_pure_reads	Elos7_final_pure_reads
		K00958	"sat, met3; sulfate adenylyltransferase [EC:2.7.7.4]"	101.33577688574321	104.21419482568558	45.74510366830614	125.14533903927287	68.5775716604962	58.18542981402233
		K00394	"aprA; adenylylsulfate reductase, subunit A [EC:1.8.99.2]"	38.49906092331722	28.278660065194124	13.168744834702416	36.91317506526335	0.15215098491516524	8.059521338491585
		K00395	"aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]"	49.77595191952661	35.574964299926975	17.989027842033444	45.122821256911465	0.3403657826940666	10.120988438877687
	"Dissimilatory sulfate reduction, sulfite -> sulfide (reversible) (dsrAB) "	K11180	dsrA; dissimilatory sulfite reductase alpha subunit [EC:1.8.99.5]	29.064156549176428	21.117272978107422	15.901738315541985	23.31720105140471	0.09338777642293752	9.54342945219221
		K11181	dsrB; dissimilatory sulfite reductase beta subunit [EC:1.8.99.5]	24.95417420206413	17.375473509489655	14.888695552065618	22.137314574272906	0.0	9.69365723223665
	"Thiosulfate oxidation by SOX complex, thiosulfate -> sulfate"	K17222	soxA; L-cysteine S-thiosulfotransferase [EC:2.8.5.2]	20.902153193256336	9.966379410629509	23.15729459500969	14.159015937310642	18.157648166203167	36.00958426305528
		K17223	soxX; L-cysteine S-thiosulfotransferase [EC:2.8.5.2]	21.255015309791535	13.810617862087387	25.29940494998878	15.425309041600116	20.343572923513097	38.212817080736194
		K17224	soxB; S-sulfosulfanyl-L-cysteine sulfohydrolase [EC:3.1.6.20]	13.445481767177382	19.090317302495432	23.078213272196432	16.272264585376323	16.346993116065565	25.2726721950097
		K17225	soxC; sulfane dehydrogenase subunit SoxC	6.202767838116757	5.669034853171533	11.725805593270293	7.890312104071007	9.37762384637118	12.225206235740833
		K22622	soxD; S-disulfanyl-L-cysteine oxidoreductase SoxD [EC:1.8.2.6]	9.01069283969375	8.281383324052573	12.301270592594227	9.661732454913038	14.083650837443574	21.262229121520477
		K17226	soxY; sulfur-oxidizing protein SoxY	37.824838054028845	18.05395530399602	38.38777960575622	22.501264234119397	28.779977515585045	67.60314283339264
		K17227	soxZ; sulfur-oxidizing protein SoxZ	27.634975391546085	12.428896531178623	28.415007222111374	15.488848612087526	18.461317672809823	41.03714753094649
	Alternative thiosulfate oxidation (doxAD) 	K16936	doxA; thiosulfate dehydrogenase [quinone] small subunit [EC:1.8.5.2]
		K16937	doxD; thiosulfate dehydrogenase [quinone] large subunit [EC:1.8.5.2]	34.33980060639278	92.73458495175714	185.6176124413736	88.21505861091431	100.61354360168674	98.85721963966014
	Alternative thiosulfate oxidation (tsdA) 	K19713	tsdA; thiosulfate dehydrogenase [EC:1.8.2.2]	7.219187445849448	3.807423063352768	11.549024902460182	8.283531596455429	4.532287332161834	11.605678577513865
	"Sulfur reduction, sulfur -> sulfide (sreABC) "	K17219	sreA; sulfur reductase molybdopterin subunit
		K17220	sreB; sulfur reductase FeS subunit
		K17221	sreC; sulfur reductase membrane anchor
	"Thiosulfate disproportionation, thiosulfate -> sulfide & sulfite (phsABC) "	K08352	phsA; thiosulfate reductase / polysulfide reductase chain A	26.996838564077144	23.953643306191587	11.908175030884072	23.33566636731298	0.919105389994431	6.361727430106013
		K08353	phsB; thiosulfate reductase electron transport protein
		K08354	phsC; thiosulfate reductase cytochrome b subunit	60.44432790971187	32.31398174096838	39.15562860290406	43.18723019211676	17.256385837614452	41.045568122676826
	"Sulfhydrogenase, (sulfide)n -> (sulfide)n-1 "	K17993	hydA; sulfhydrogenase subunit alpha	38.415655500195854	35.15861843615405	14.560911292879782	43.433062451320986	13.687507609037597	32.51477801999073
		K17994	hydD; sulfhydrogenase subunit delta	44.722600339132256	37.362258747355305	15.343828425462165	46.38358603230975	15.204398018318804	29.494686585344265
		K17995	hydG; sulfhydrogenase subunit gamma (sulfur reductase)	37.715332755617844	40.62372934733352	13.487240441148963	61.91324664055423	0.757319956467035	1.4444731239579147
		K17996	hydB; sulfhydrogenase subunit beta (sulfur reductase)	65.74945911711521	54.56525249444773	19.62163078007857	79.51909919447147	13.456955767762963	32.447521900722485
	"Sulfur disproportionation, sulfur -> sulfide & sulfite "	K16952	sor; sulfur oxygenase/reductase [EC:1.13.11.55]	1.4973160311711267	0.5878357576612798	0.17890841449381423	1.6110210247694925	0.0	0.0
	Sulfur dioxygenase 	K17725	ETHE1; sulfur dioxygenase	12.090694768939679	6.863569016039559	12.777941807300717	5.532140514362506	22.241391686194	29.083908239839175
	"Sulfite oxidation, sulfite -> sulfate (sorB, SUOX, soeABC) "	K05301	sorB; sulfite dehydrogenase
		K00387	SUOX; sulfite oxidase [EC:1.8.3.1]
		K21307	soeA; sulfite dehydrogenase (quinone) subunit SoeA [EC:1.8.5.6]	11.82353334218059	8.180353318393536	13.911162996908352	5.542389783985624	18.42027460884238	20.299868445901367
		K21308	soeB; sulfite dehydrogenase (quinone) subunit SoeB	10.436334485352672	6.771166582982449	11.98278609697632	4.622273070628014	16.473881329671837	17.709614252348537
		K21309	soeC; sulfite dehydrogenase (quinone) subunit SoeC	14.69938535513958	7.480833371457422	10.8173768368116	6.122990388137148	17.764933201348835	20.437769459158595
	"Sulfide oxidation, sulfide -> sulfur (fccAB)"	K17229	fccB; sulfide dehydrogenase [flavocytochrome c] flavoprotein chain	24.70105079011311	18.268205311630204	33.845904335154785	25.53283510159401	16.607552320252843	35.96018437981556
		K17230	fccA; cytochrome subunit of sulfide dehydrogenase	43.87322871616146	34.92511424524111	52.452988686281635	38.59605631856029	14.85281327667475	72.2967755293702
	"DMSP biosynthesis, L-Met -> DMSP (DSYB or dsyB or mmtN)"	MmtN	Met-methylating enzymes
		DSYB_euka	methylthiohydroxybutryrate
		DsyB_prok	methylthiohydroxybutryrate
	"DMSP demethylation, DMSP -> MMPA (dmdA)"	DmdA	DMSP demethylase
	"DMSP demethylation, MMPA -> MeSH (dmdBCD or acuH)"	DmdB	MMPA-CoA ligase
		DmdC	MMPA-CoA dehydrogenase
		DmdD	methylthioacryloyl-CoA hydratase
		AcuH	acryloyl-CoA hydratase
	"DMSP cleavage, DMSP -> DMS (ddds or alma1)"	Alma1	DMSP lyase
		DddD	DMSP lyase
		DddK	DMSP lyase
		DddL	DMSP lyase
		DddP	DMSP lyase
		DddQ	DMSP lyase
		DddW	DMSP lyase
		DddY	DMSP lyase
	"DMS oxidation, DMS -> MeSH (dmoA)"	DmoA	dimethylsulfide monooxgenase
	"DMS oxidation, DMS -> DMSO (ddhABC or tmm)"	K16964	ddhA; dimethylsulfide dehydrogenase subunit alpha [EC:1.8.2.4]
		K16965	ddhB; dimethylsulfide dehydrogenase subunit beta
		K16966	ddhC; dimethylsulfide dehydrogenase subunit gamma
		K18277	tmm; trimethylamine monooxygenase [EC:1.14.13.148]	2.8288898032538508	0.0	0.2821669004179608	0.855268154758163	12.470447229973384	0.9616043232193183
	"DMSO reduction, DMSO -> DMS (dms or dorA)"	K00184	dmsB; dimethyl sulfoxide reductase iron-sulfur subunit	2.376095758155895	8.415081747796494	12.016172285221266	4.931779017954109	12.142008854433918	10.210796893408668
		K00185	dmsC; dimethyl sulfoxide reductase membrane subunit	0.0	4.432256190516325	15.204070867470357	4.755580634545754	11.798588028535741	6.933235597593146
		K07306	dmsA; anaerobic dimethyl sulfoxide reductase subunit A [EC:1.8.5.3]	15.618349814398695	12.9606875331011	14.372843851980761	12.762062751207075	8.286705240218158	12.776184273859183
		K07307	dmsB; anaerobic dimethyl sulfoxide reductase subunit B	17.887475606953544	12.298255946365844	9.664278374775037	12.073915898359065	0.5198646561891128	8.078704647138021
		K07308	dmsC; anaerobic dimethyl sulfoxide reductase subunit C	7.343626615696526	9.096795090749474	1.8218981255083593	7.960576332748725	0.0	0.2868866375328125
		DorA	Dimethyl sulfoxide/trimethylamine N-oxide reductase
	"MddA pathway, MeSH -> DMS (mddA)"	MddA	MeSH S-methyltransferase
	"MeSH oxidation, MeSH -> Formaldehyde (MTO)"	MTO	MeSH oxidase
	"Sulfoquinovose degradation (sulfo-EMP pathway) (yihSVTU)"	K18479	"yihS; sulfoquinovose isomerase [EC:5.3.1.31]"	0.0	0.4175370147361668	0.8125386017246622	0.0	0.0	0.0
		K18478	"yihV; sulfofructose kinase [EC:2.7.1.184]"	17.114603113687576	16.01691069001699	0.874266662014031	13.316944957780363	0.0	0.9461119352914522
		K01671	"yihT; sulfofructosephosphate aldolase [EC:4.1.2.57]"	0.0	0.0	0.0	0.3405836855761438	0.0	0.0
		K08318	"yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase [EC:1.1.1.61 1.1.1.373]"	0.5063902780679699	0.0	0.0	0.2817087264141965	0.0	0.6705310875466619
	"Sulfoquinovose degradation (sulfo-ED pathway)"	SQ_dehydrogenase	"SQ dehydrogenase; Sulfoquinovose 1-dehydrogenase [EC:1.1.1.390]"
		SGL_lactonase	"SGL lactonase; 6-deoxy-6-sulfogluconolactonase [EC:3.1.1.99]"
		SG_dehydratase	"SG dehydratase; 6-deoxy-6-sulfo-D-gluconate dehydratase [EC:4.2.1.162]"
		KDSG_aldolase	"KDSG aldolase; 2-dehydro-3,6-dideoxy-6-sulfogluconate aldolase [EC:4.1.2.58]"
		SLA_dehydrogenase	"SLA dehydrogenase; 3-sulfolactaldehyde dehydrogenase [EC:1.2.1.97]"
	"Sulfoquinovose degradation (SFT pathway)"	K18478	"yihV; sulfofructose kinase [EC:2.7.1.184]"	17.114603113687576	16.01691069001699	0.874266662014031	13.316944957780363	0.0	0.9461119352914522
		SF_transaldolase	"SftT; sulfofructose transaldolase; 6-deoxy-6-sulfofructose:D-glyceraldehyde-3-phosphate glyceronetransferase [EC:2.2.1.2]"
		SLA_dehydrogenase	"SLA dehydrogenase; 3-sulfolactaldehyde dehydrogenase [EC:1.2.1.97]"
Oxidative phosphorylation	F-type ATPase	K02111	"ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]"	165.43335249936072	193.01848066888965	113.50332731678444	159.00803265060713	184.7394190693664	202.13479573134038
		K02112	"ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]"	150.5999399663456	172.50707339323196	104.81731666366142	154.27229874360413	177.1159755534782	192.9192420822426
		K02113	"ATPF1D, atpH; F-type H+-transporting ATPase subunit delta"	135.20613105324696	143.27880406740172	89.91574366120726	131.45436668048012	136.6292579724903	147.73681339554727
		K02114	"ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon"	82.39416786359978	87.16647808437048	76.3191134085321	86.97922898610923	105.97332525506253	110.36709028851627
		K02115	"ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma"	94.97049011581724	98.35797831906116	63.40466581242026	92.75353230119795	120.03232790560183	121.66387494091695
		K02108	"ATPF0A, atpB; F-type H+-transporting ATPase subunit a"	164.17844180460102	184.0483915045627	102.8002772030227	155.2014791266965	189.91332581540584	189.50979504578032
		K02109	"ATPF0B, atpF; F-type H+-transporting ATPase subunit b"	263.1338017413943	246.96634472969396	143.2122479394493	210.2245100866531	251.42995066021274	272.8562728693137
		K02110	"ATPF0C, atpE; F-type H+-transporting ATPase subunit c"	222.59445369652815	236.0186830234401	126.36511514057837	227.62268416600844	166.48966816685922	171.5252832301003
	V/A-type ATPase	K02117	"ATPVA, ntpA, atpA; V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1]"	33.257163726725	27.072015867532976	49.930589851399596	51.50366352665044	24.992056935493004	24.259000019641725
		K02118	"ATPVB, ntpB, atpB; V/A-type H+/Na+-transporting ATPase subunit B"	16.27136781585499	19.07930467067309	24.028003940055594	36.680668734216034	11.928392724498527	15.851998934784863
		K02119	"ATPVC, ntpC, atpC; V/A-type H+/Na+-transporting ATPase subunit C"	37.84555107900632	56.56488614484005	111.31935876672588	58.60178031708286	76.47879391816323	64.22508540892686
		K02120	"ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit D"	46.16361792926915	56.26394681710212	93.43718746728973	69.97246112872064	66.56052799302168	65.43342452374533
		K02121	"ATPVE, ntpE, atpE; V/A-type H+/Na+-transporting ATPase subunit E"	68.14150463641279	55.866755874027724	97.95259859588613	84.63289461881546	82.74971818250187	92.41934746848045
		K02122	"ATPVF, ntpF, atpF; V/A-type H+/Na+-transporting ATPase subunit F"	33.19853488740355	53.753731269438724	99.5172477059964	66.64185890116886	59.62996246520949	51.232076822443084
		K02107	"ATPVG, ahaH, atpH; V/A-type H+/Na+-transporting ATPase subunit G/H"	15.609938716058013	41.30955933007385	102.77531117107876	42.842598836333494	54.89452034710528	48.94239470279528
		K02123	"ATPVI, ntpI, atpI; V/A-type H+/Na+-transporting ATPase subunit I"	107.80724901481172	71.56828453087732	114.39165473243672	102.31107144827519	91.24412389840425	129.93206659971253
		K02124	"ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K"	120.27010194942106	89.13450763212198	128.9002395778576	125.54434704875928	100.43670643737683	132.65448893180576
	NADH-quinone oxidoreductase	K00330	nuoA; NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]	70.53913023000116	136.0355667109998	126.00641129710462	66.10920535132594	157.49484101047773	143.86196870633833
		K00331	nuoB; NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	59.24211466365815	109.62434735492144	93.90012384599794	53.717334094671706	116.85116304225178	135.93050987547545
		K00332	nuoC; NADH-quinone oxidoreductase subunit C [EC:7.1.1.2]	37.7700678390071	36.167752157426236	35.48052203679248	21.88766532719279	76.41232046895837	80.40120998177424
		K00333	nuoD; NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	37.39806776568352	71.37706619915997	37.89390327290762	26.978277177249293	86.90855274247667	84.61543769453084
		K13378	nuoCD; NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]	12.196727891008173	31.42388315449894	66.90728231937983	21.541065124536118	35.84747691845372	35.908314008711244
		K13380	nuoBCD; NADH-quinone oxidoreductase subunit B/C/D [EC:7.1.1.2]	2.100906753377264	0.3914861020027104	0.3322489604925388	0.0	0.0	0.7919207106872623
		K00334	nuoE; NADH-quinone oxidoreductase subunit E [EC:7.1.1.2]	194.10705608525828	184.33960034214	112.69462009913431	255.5584915119161	89.63816344749925	123.14471617399913
		K00335	nuoF; NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	198.13886762248723	164.48558707726903	100.17091627267138	270.13508538637615	69.11320543508197	104.70929194017435
		K00336	nuoG; NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]	9.717075790872963	5.398400942649283	12.643845216498706	9.24071037691134	11.556401545768352	35.57410893814599
		K00337	nuoH; NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]	57.19756783167194	84.07929878887936	44.70247832358772	46.582273260659264	103.22433614504885	93.476240345211
		K00338	nuoI; NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]	79.54273526284389	141.043261865819	109.34179237661965	69.02538140613726	151.6742953721145	147.30184954654277
		K00339	nuoJ; NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]	64.54630024462085	93.43570137185934	48.66247394313297	44.435331580472145	95.078822173672	86.51507105389699
		K00340	nuoK; NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]	77.05467791964011	145.44684495710638	131.60690780205005	71.22848082221277	158.61204595032999	156.0081864739672
		K00341	nuoL; NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	48.07890084721568	90.31339415212774	79.00965056135063	47.945415391123134	105.48791308317082	114.03108841631246
		K00342	nuoM; NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]	42.74859196987501	87.49803716082819	40.79875164386223	37.85814109392811	82.270319998366	85.53750433786438
		K15863	nuoLM; NADH-quinone oxidoreductase subunit L/M [EC:7.1.1.2]
		K00343	nuoN; NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	57.69839852890142	115.98270568220005	102.00593999040785	56.1774270394887	134.33810966055037	140.60383757047472
	NAD(P)H-quinone oxidoreductase 	K05574	ndhC; NAD(P)H-quinone oxidoreductase subunit 3	1.8401363560917954	2.0833588795573377	2.7135291608749257	0.9119113964832002	5.325537010349777	1.2973378970677167
		K05582	ndhK; NAD(P)H-quinone oxidoreductase subunit K	1.754965568438786	1.5827887164241232	2.232174731898565	1.1485941506666597	5.62318358979105	1.2709445554927095
		K05581	ndhJ; NAD(P)H-quinone oxidoreductase subunit J	2.2691784900035534	1.5201678147423356	2.2133400255565974	1.375548011648589	5.750943395825704	1.2743787508536477
		K05579	ndhH; NAD(P)H-quinone oxidoreductase subunit H	2.076343887008202	1.5926681004550267	2.1434066183199016	1.11879589464907	5.078659572435769	0.9844864518260981
		K05572	ndhA; NAD(P)H-quinone oxidoreductase subunit 1	1.7810449502761643	1.7446363535566831	1.882253998461242	1.051879242126718	5.086595533238838	1.1318211345710718
		K05580	ndhI; NAD(P)H-quinone oxidoreductase subunit I	2.3178065246150097	1.8819358031293398	2.481725794856976	1.0814360864023342	9.627489281917885	2.2227775166384673
		K05578	ndhG; NAD(P)H-quinone oxidoreductase subunit 6	2.1267519243315047	1.4430711201042987	2.3141226484997968	0.9820066369415359	5.515653667504463	1.3865598328970343
		K05576	ndhE; NAD(P)H-quinone oxidoreductase subunit 4L	2.8185523203993625	4.558636756259125	2.3630028872769673	3.3588205778357643	5.533749267229174	1.3086673845810588
		K05577	ndhF; NAD(P)H-quinone oxidoreductase subunit 5	2.421292603329384	7.145965542323973	2.889832086053712	3.127821728999436	12.700366608024343	13.48748927262913
		K05575	ndhD; NAD(P)H-quinone oxidoreductase subunit 4	7.901300294263523	4.195170274831921	8.71433956253407	3.485277412986835	20.594544610988134	5.0311297755518565
		K05573	ndhB; NAD(P)H-quinone oxidoreductase subunit 2	1.963059010470556	1.4796962549305581	1.9960344391032199	0.9671115324617741	4.89284724096588	1.4676573985625228
		K05583	"ndhL; NAD(P)H-quinone oxidoreductase subunit L, non-essential components"	3.153839837791116	1.5176779783538608	0.06163732185551226	1.0028055996888927	1.9175502743481292	0.8688553759382265
		K05584	"ndhM; NAD(P)H-quinone oxidoreductase subunit M, non-essential components"	3.0780228472834166	1.3564452177602047	2.191409101634866	0.9064796322887976	5.276477530893574	1.3032978749856645
		K05585	"ndhN; NAD(P)H-quinone oxidoreductase subunit N, non-essential components"	1.7763431667971759	1.6754751507525671	2.024672599911257	0.9243172776679469	4.307470122095502	1.2037437309168826
	Succinate dehydrogenase (ubiquinone)	K00241	"sdhC, frdC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit"	112.51520102293485	139.08102263525015	133.57464666422823	81.16289588674294	163.72430652830616	166.92872036665372
		K00242	"sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit"	28.98589205493993	119.03652172154442	92.41881891328738	25.67606468810686	102.4966525659994	111.80622155022498
		K18859	"sdhD, frdD; succinate dehydrogenase / fumarate reductase, subunit D"
		K18860	"sdhD, frdD; putative succinate dehydrogenase / fumarate reductase, subunit D"
		K00239	"sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit [EC:1.3.5.1 1.3.5.4]"	68.60354415612257	89.75273704040355	77.92849656653375	50.06139199187308	104.87946558317682	113.58510315022374
		K00240	"sdhB, frdB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]"	159.96379354145057	191.16554608296286	182.19793827017793	123.56467151752751	234.8886684175982	247.81276360257857
	"Cytochrome c oxidase, cbb3-type"	K00404	ccoN; cytochrome c oxidase cbb3-type subunit I	13.609909517684175	16.998468715030985	30.988815861089932	14.594562955121075	40.509454969106955	45.55080982679275
		K00405	ccoO; cytochrome c oxidase cbb3-type subunit II	22.936447443833213	11.607112658287079	19.053745217688828	13.769363974002054	38.235830134682395	53.01710798216239
		K15862	ccoNO; cytochrome c oxidase cbb3-type subunit I/II (ccoNO can replace the combination of ccoN and ccoO)	10.787934790754964	2.128608829691626	1.3217923214047973	2.6127241775033734	41.41170063274306	25.833956768831747
		K00407	ccoQ; cytochrome c oxidase cbb3-type subunit IV	46.089179855335956	26.790140469795006	46.37890977699039	21.966032943342736	108.32773329848412	109.24189266817211
		K00406	ccoP; cytochrome c oxidase cbb3-type subunit III	53.731071103072246	40.69997128086369	45.01072233881321	25.86543878792159	114.82318871178437	113.74291617718102
	Cytochrome bd ubiquinol oxidase	K00425	cydA; cytochrome bd ubiquinol oxidase subunit I	187.49360239119565	170.05788227408453	312.5531112289796	154.21639583122123	340.5712237339942	317.289486121159
		K00426	cydB; cytochrome bd ubiquinol oxidase subunit II	157.67089827189312	133.2158835255768	260.4276993997493	129.18102181219575	308.2478721251983	311.09456697957967
		K00424	cydX; cytochrome bd-I ubiquinol oxidase subunit X	10.466064629330956	2.7197698837919986	8.74336104693003	2.9244403834448693	13.326809139385961	22.100889645780317
		K22501	appX; cytochrome bd-II ubiquinol oxidase subunit AppX
	Cytochrome o ubiquinol oxidase	K02300	cyoD; cytochrome o ubiquinol oxidase subunit IV	0.13001924413783167	0.0	0.12154505805342956	0.261454281262624	1.9345373872921248	0.93109745149087
		K02299	cyoC; cytochrome o ubiquinol oxidase subunit III
		K02298	cyoB; cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]	0.0	0.0	0.0	0.0	0.8421482482727506	0.4057248055806401
		K02297	K02297  cyoA; cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]	0.0	0.0	0.0	0.0	0.0	0.1015032819763413
	"Cytochrome c oxidase, prokaryotes "	K02275	"coxB, ctaC; cytochrome c oxidase subunit II [EC:1.9.3.1]"	66.14198484670979	133.18164344997086	89.52956273851795	52.028382677240494	140.12681088734433	136.10133887806455
		K02274	"coxA, ctaD; cytochrome c oxidase subunit I [EC:1.9.3.1]"	15.606217690652162	35.90747740007287	25.245747054898345	19.0801299209749	47.263216855394944	48.14915679354231
		K02276	"coxC, ctaE; cytochrome c oxidase subunit III [EC:1.9.3.1]"	61.067103430882995	119.82288539704247	96.01995513775803	40.328201661335925	132.4882329511355	127.71569734296276
		K15408	coxAC; cytochrome c oxidase subunit I+III [EC:1.9.3.1]	1.595312792311962	9.430446953274599	21.877793791001206	6.789458466555942	10.829350429942478	10.046591405046389
		K02277	"coxD, ctaF; cytochrome c oxidase subunit IV [EC:1.9.3.1] (non-essential)"	43.38673465261602	91.6194194936978	15.272711714975786	25.738780776318876	65.48659873466505	52.62430238650198
	Cytochrome aa3-600 menaquinol oxidase 	K02829	qoxD; cytochrome aa3-600 menaquinol oxidase subunit IV [EC:7.1.1.5]
		K02828	qoxC; cytochrome aa3-600 menaquinol oxidase subunit III [EC:7.1.1.5]
		K02827	qoxB; cytochrome aa3-600 menaquinol oxidase subunit I [EC:7.1.1.5]
		K02826	qoxA; cytochrome aa3-600 menaquinol oxidase subunit II [EC:7.1.1.5]
	Cytochrome bc1 complex 	K00410	fbcH; ubiquinol-cytochrome c reductase cytochrome b/c1 subunit	0.0	0.0	0.0	0.0	4.483938535762623	1.9857726160935418
		K00411	"UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]"	38.91980906432986	26.62610629860255	66.91546359286512	21.129181822144457	75.18193366514942	97.93852992218469
		K00412	"CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit"	29.33485163263485	19.10703753268337	42.09734085146654	18.36990730549977	60.94161073642497	67.65828349059107
		K00413	"CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit"	33.169378560088944	22.551007901078417	54.69320950991707	18.704927791599765	66.24751680346462	85.91509006943812
		K00414	"QCR1, UQCRC1; ubiquinol-cytochrome c reductase core subunit 1"
		K00415	"QCR2, UQCRC2; ubiquinol-cytochrome c reductase core subunit 2"
		K00416	"QCR6, UQCRH; ubiquinol-cytochrome c reductase subunit 6"	0.0	0.0	0.0	0.0	0.25514639172176773	0.2611844796129681
		K00417	"QCR7, UQCRB; ubiquinol-cytochrome c reductase subunit 7"	0.0	0.0	0.0	0.0	0.08295995521563797	0.0
		K00418	"QCR8, UQCRQ; ubiquinol-cytochrome c reductase subunit 8"
		K00419	"QCR9, UCRC; ubiquinol-cytochrome c reductase subunit 9"	0.0	0.0	0.0	0.0	0.052250848655521556	0.0
		K00420	"QCR10, UQCR; ubiquinol-cytochrome c reductase subunit 10"
Secretion system	Type I Secretion 	K12340	tolC; outer membrane protein	157.7840631153532	251.21433372640595	90.8661639426891	164.66762783532084	166.95826530944012	179.779299699534
		K11003	"HlyD; membrane fusion protein, hemolysin D"	2.331958717228603	4.9169553699816975	2.6946166787325088	3.163577490338392	6.877950398218648	2.477772940322062
		K11004	"HylB; ABC transpoter, ATP-binding cassette, subfamily B, bacterial HlyB"	2.5005612767273244	3.974964512381452	2.520706285319903	3.229241484155171	5.338838851718368	1.9318128955401934
	Type III Secretion	K03221	yscF; type III secretion protein F	0.0	0.0	0.12410980766346061	0.0	0.16199774450354112	0.2123948128002385
		K04056	yscO; type III secretion protein O	0.0	0.0	0.0	0.0	0.0	0.1485096949587505
		K04057	yscP; type III secretion protein P
		K04059	yscX; type III secretion protein X
		K03219	yscC; type III secretion protein C	0.33286929002335736	0.22795100100553645	0.40653040533526563	0.3244359223908086	0.0	0.7717361731460615
		K04058	yscW; type III secretion protein W	0.0	0.0	0.0	0.0	0.09624391776518544	0.1909997164572808
		K03222	yscJ; type III secretion protein J	0.4269547294157939	2.545095315453253	0.07851467055285756	0.8154030291002805	0.08163021804925494	0.37892267824386494
		K03226	yscR; type III secretion protein R	1.8906819923089413	2.8056127146695062	0.18058800142254938	1.0101364695868198	4.724565091568441	3.7379784766239834
		K03227	yscS; type III secretion protein S	0.10858016542261831	3.3118711751110537	0.03463615646644138	0.9732889907036057	0.06100253057746435	0.2409999420717672
		K03228	yscT; type III secretion protein T	0.18765268720593092	0.0	0.0	0.0	0.0	0.4500435015496871
		K03229	yscU; type III secretion protein U	0.0	0.0	0.0	0.0	0.0	0.22473935288144845
		K03230	yscV; type III secretion protein V	0.0	2.8896302169875794	3.32701726759436	8.462495485485725	5.432695947141206	4.197479345386743
		K03224	yscN; type III secretion protein N	0.2954423908979596	0.24478152294933597	4.10146054153739	1.5133538810251004	0.5428411735127834	0.8821201776860248
		K03225	yscQ; type III secretion protein Q	1.9389294342352992	3.3837593415787373	0.18466937914132805	1.6174720829855609	5.0296447900271755	4.023885608176908
		K03223	yscL; type III secretion protein L	0.9275570710342242	1.6328749600527468	0.1536905371007433	0.9169247136581821	4.423765135418315	3.0682215147711043
	Type II Secretion 	K02453	gspD; general secretion pathway protein D	56.49994436752205	28.32606346186152	30.986686285601465	70.9068211348547	33.51060129195695	57.21626196680511
		K02465	gspS; general secretion pathway protein S
		K02452	gspC; general secretion pathway protein C	45.244650542374	28.866258695580317	17.300556456462477	33.90050941953795	19.66497564214832	31.144129234835532
		K02455	gspF; general secretion pathway protein F	47.956426121150926	35.589100945733946	23.727317140106997	57.37735337355702	16.633224069547364	40.11503941659364
		K02456	gspG; general secretion pathway protein G	177.72263174847672	94.88937704428928	65.97518934973222	205.5668728781786	58.359647788770936	125.80766116516013
		K02457	gspH; general secretion pathway protein H	35.84567411770654	17.633556218195363	14.244604519674432	19.799397429715988	16.69651732381482	39.77592299245582
		K02458	gspI; general secretion pathway protein I	56.49109119613946	38.11966256505912	17.88658600201401	54.59969401158469	19.730497044239108	39.8094769966983
		K02459	gspJ; general secretion pathway protein J	63.029427604707735	36.119171396265045	22.246823297886824	67.35664419856731	22.413050697538345	48.79851988794699
